latitude,longitude,datetime,filename,object_name,object_quantity,,time,,
29.64819444,-82.34100278,2023-02-01T12:12:11.0,000145.01.JPG,Tree,9,,12:12 PM,,44958.50846
29.64819444,-82.34100278,2023-02-01T12:12:08.0,000144.01.JPG,Tree,10,,12:12 PM,,44958.50843
29.64819444,-82.34100278,2023-02-01T12:12:05.0,000143.01.JPG,Tree,10,,12:12 PM,,44958.50839
29.64819444,-82.34100278,2023-02-01T12:12:02.0,000142.01.JPG,Tree,8,,12:12 PM,,44958.50836
29.64819444,-82.34100278,2023-02-01T12:11:59.0,000141.01.JPG,Tree,9,,12:11 PM,,44958.50832
29.64819444,-82.34100278,2023-02-01T12:11:56.0,000140.01.JPG,Tree,9,,12:11 PM,,44958.50829
29.64819444,-82.34100278,2023-02-01T12:11:53.0,000139.01.JPG,Tree,8,,12:11 PM,,44958.50825
29.64819444,-82.34100278,2023-02-01T12:11:53.0,000139.01.JPG,Plant,1,,12:11 PM,,44958.50825
29.64819444,-82.34100278,2023-02-01T12:11:50.0,000138.01.JPG,Tree,11,,12:11 PM,,44958.50822
29.64819444,-82.34100278,2023-02-01T12:11:50.0,000138.01.JPG,Person,1,,12:11 PM,,44958.50822
29.64819444,-82.34100278,2023-02-01T12:11:47.0,000137.01.JPG,Tree,9,,12:11 PM,,44958.50818
29.64819444,-82.34100278,2023-02-01T12:11:44.0,000136.01.JPG,Tree,10,,12:11 PM,,44958.50815
29.64819444,-82.34100278,2023-02-01T12:11:41.0,000135.01.JPG,Tree,10,,12:11 PM,,44958.50811
29.64819444,-82.34100278,2023-02-01T12:11:38.0,000134.01.JPG,Tree,9,,12:11 PM,,44958.50808
29.64819444,-82.34100278,2023-02-01T12:11:35.0,000133.01.JPG,Tree,10,,12:11 PM,,44958.50804
29.64819444,-82.34100278,2023-02-01T12:11:32.0,000132.01.JPG,Tree,8,,12:11 PM,,44958.50801
29.64819444,-82.34100278,2023-02-01T12:11:29.0,000131.01.JPG,Tree,8,,12:11 PM,,44958.50797
29.64819444,-82.34100278,2023-02-01T12:11:29.0,000131.01.JPG,Person,1,,12:11 PM,,44958.50797
29.64819444,-82.34100278,2023-02-01T12:11:29.0,000131.01.JPG,Man,1,,12:11 PM,,44958.50797
29.64819444,-82.34100278,2023-02-01T12:11:29.0,000131.01.JPG,Footwear,3,,12:11 PM,,44958.50797
29.64819444,-82.34100278,2023-02-01T12:11:25.0,000130.01.JPG,Person,1,,12:11 PM,,44958.50793
29.64819444,-82.34100278,2023-02-01T12:11:25.0,000130.01.JPG,Tree,8,,12:11 PM,,44958.50793
29.64819444,-82.34100278,2023-02-01T12:11:22.0,000129.01.JPG,Tree,8,,12:11 PM,,44958.50789
29.64819444,-82.34100278,2023-02-01T12:11:19.0,000128.01.JPG,Tree,8,,12:11 PM,,44958.50786
29.64819444,-82.34100278,2023-02-01T12:11:16.0,000127.01.JPG,Tree,8,,12:11 PM,,44958.50782
29.64819444,-82.34100278,2023-02-01T12:11:13.0,000126.01.JPG,Tree,9,,12:11 PM,,44958.50779
29.64819444,-82.34100278,2023-02-01T12:11:10.0,000125.01.JPG,Tree,9,,12:11 PM,,44958.50775
29.64819444,-82.34100278,2023-02-01T12:11:10.0,000125.01.JPG,Plant,1,,12:11 PM,,44958.50775
29.64819444,-82.34100278,2023-02-01T12:11:07.0,000124.01.JPG,Tree,9,,12:11 PM,,44958.50772
29.64819444,-82.34100278,2023-02-01T12:11:04.0,000123.01.JPG,Tree,10,,12:11 PM,,44958.50769
29.64819444,-82.34100278,2023-02-01T12:11:04.0,000123.01.JPG,Plant,1,,12:11 PM,,44958.50769
29.64819444,-82.34100278,2023-02-01T12:11:01.0,000122.01.JPG,Tree,9,,12:11 PM,,44958.50765
29.64819444,-82.34100278,2023-02-01T12:10:58.0,000121.01.JPG,Tree,8,,12:10 PM,,44958.50762
29.64819444,-82.34100278,2023-02-01T12:10:55.0,000120.01.JPG,Tree,9,,12:10 PM,,44958.50758
29.64819444,-82.34100278,2023-02-01T12:10:55.0,000120.01.JPG,Plant,1,,12:10 PM,,44958.50758
29.64819444,-82.34100278,2023-02-01T12:10:52.0,000119.01.JPG,Tree,9,,12:10 PM,,44958.50755
29.64819444,-82.34100278,2023-02-01T12:10:52.0,000119.01.JPG,Plant,1,,12:10 PM,,44958.50755
29.64819444,-82.34100278,2023-02-01T12:10:49.0,000118.01.JPG,Tree,8,,12:10 PM,,44958.50751
29.64819444,-82.34100278,2023-02-01T12:10:49.0,000118.01.JPG,Plant,1,,12:10 PM,,44958.50751
29.64819444,-82.34100278,2023-02-01T12:10:46.0,000117.01.JPG,Tree,9,,12:10 PM,,44958.50748
29.64819444,-82.34100278,2023-02-01T12:10:46.0,000117.01.JPG,Plant,1,,12:10 PM,,44958.50748
29.64819444,-82.34100278,2023-02-01T12:10:43.0,000116.01.JPG,Tree,9,,12:10 PM,,44958.50744
29.64819444,-82.34100278,2023-02-01T12:10:43.0,000116.01.JPG,Plant,1,,12:10 PM,,44958.50744
29.64819444,-82.34100278,2023-02-01T12:10:40.0,000115.01.JPG,Tree,9,,12:10 PM,,44958.50741
29.64819444,-82.34100278,2023-02-01T12:10:40.0,000115.01.JPG,Plant,1,,12:10 PM,,44958.50741
29.64819444,-82.34100278,2023-02-01T12:10:37.0,000114.01.JPG,Tree,8,,12:10 PM,,44958.50737
29.64819444,-82.34100278,2023-02-01T12:10:37.0,000114.01.JPG,Plant,1,,12:10 PM,,44958.50737
29.64819444,-82.34100278,2023-02-01T12:10:34.0,000113.01.JPG,Tree,8,,12:10 PM,,44958.50734
29.64819444,-82.34100278,2023-02-01T12:10:34.0,000113.01.JPG,Person,1,,12:10 PM,,44958.50734
29.64819444,-82.34100278,2023-02-01T12:10:31.0,000112.01.JPG,Tree,7,,12:10 PM,,44958.5073
29.64819444,-82.34100278,2023-02-01T12:10:31.0,000112.01.JPG,Plant,1,,12:10 PM,,44958.5073
29.64819444,-82.34100278,2023-02-01T12:10:28.0,000111.01.JPG,Tree,7,,12:10 PM,,44958.50727
29.64819444,-82.34100278,2023-02-01T12:10:28.0,000111.01.JPG,Plant,1,,12:10 PM,,44958.50727
29.64819444,-82.34100278,2023-02-01T12:10:24.0,000110.01.JPG,Tree,9,,12:10 PM,,44958.50722
29.64819444,-82.34100278,2023-02-01T12:10:24.0,000110.01.JPG,Plant,1,,12:10 PM,,44958.50722
29.64819444,-82.34100278,2023-02-01T12:10:21.0,000109.01.JPG,Tree,9,,12:10 PM,,44958.50719
29.64819444,-82.34100278,2023-02-01T12:10:21.0,000109.01.JPG,Plant,1,,12:10 PM,,44958.50719
29.64819444,-82.34100278,2023-02-01T12:10:21.0,000109.01.JPG,Flower,1,,12:10 PM,,44958.50719
29.64819444,-82.34100278,2023-02-01T12:10:18.0,000108.01.JPG,Tree,9,,12:10 PM,,44958.50715
29.64819444,-82.34100278,2023-02-01T12:10:18.0,000108.01.JPG,Plant,1,,12:10 PM,,44958.50715
29.64819444,-82.34100278,2023-02-01T12:10:15.0,000107.01.JPG,Tree,8,,12:10 PM,,44958.50712
29.64819444,-82.34100278,2023-02-01T12:10:15.0,000107.01.JPG,Plant,1,,12:10 PM,,44958.50712
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Bicycle,1,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Person,1,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Wheel,2,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Bicycle_wheel,2,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Tree,6,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:12.0,000106.01.JPG,Plant,1,,12:10 PM,,44958.50708
29.64819444,-82.34100278,2023-02-01T12:10:09.0,000105.01.JPG,Tree,7,,12:10 PM,,44958.50705
29.64819444,-82.34100278,2023-02-01T12:10:09.0,000105.01.JPG,Plant,1,,12:10 PM,,44958.50705
29.64819444,-82.34100278,2023-02-01T12:10:06.0,000104.01.JPG,Tree,8,,12:10 PM,,44958.50701
29.64819444,-82.34100278,2023-02-01T12:10:06.0,000104.01.JPG,Plant,1,,12:10 PM,,44958.50701
29.64819444,-82.34100278,2023-02-01T12:10:03.0,000103.01.JPG,Tree,9,,12:10 PM,,44958.50698
29.64819444,-82.34100278,2023-02-01T12:10:03.0,000103.01.JPG,Plant,1,,12:10 PM,,44958.50698
29.64819444,-82.34100278,2023-02-01T12:10:00.0,000102.01.JPG,Tree,9,,12:10 PM,,44958.50694
29.64819444,-82.34100278,2023-02-01T12:09:57.0,000101.01.JPG,Tree,8,,12:09 PM,,44958.50691
29.64819444,-82.34100278,2023-02-01T12:09:57.0,000101.01.JPG,Person,1,,12:09 PM,,44958.50691
29.64819444,-82.34100278,2023-02-01T12:09:57.0,000101.01.JPG,Plant,1,,12:09 PM,,44958.50691
29.64819444,-82.34100278,2023-02-01T12:09:54.0,000100.01.JPG,Tree,8,,12:09 PM,,44958.50688
29.64819444,-82.34100278,2023-02-01T12:09:54.0,000100.01.JPG,Plant,1,,12:09 PM,,44958.50688
29.64819444,-82.34100278,2023-02-01T12:09:51.0,000099.01.JPG,Tree,9,,12:09 PM,,44958.50684
29.64819444,-82.34100278,2023-02-01T12:09:51.0,000099.01.JPG,Plant,1,,12:09 PM,,44958.50684
29.64819444,-82.34100278,2023-02-01T12:09:48.0,000098.01.JPG,Tree,8,,12:09 PM,,44958.50681
29.64819444,-82.34100278,2023-02-01T12:09:48.0,000098.01.JPG,Plant,1,,12:09 PM,,44958.50681
29.64819444,-82.34100278,2023-02-01T12:09:45.0,000097.01.JPG,Tree,8,,12:09 PM,,44958.50677
29.64819444,-82.34100278,2023-02-01T12:09:45.0,000097.01.JPG,Plant,1,,12:09 PM,,44958.50677
29.64819444,-82.34100278,2023-02-01T12:09:42.0,000096.01.JPG,Tree,8,,12:09 PM,,44958.50674
29.64819444,-82.34100278,2023-02-01T12:09:42.0,000096.01.JPG,Plant,1,,12:09 PM,,44958.50674
29.64819444,-82.34100278,2023-02-01T12:09:39.0,000095.01.JPG,Tree,8,,12:09 PM,,44958.5067
29.64819444,-82.34100278,2023-02-01T12:09:39.0,000095.01.JPG,Plant,1,,12:09 PM,,44958.5067
29.64819444,-82.34100278,2023-02-01T12:09:36.0,000094.01.JPG,Tree,8,,12:09 PM,,44958.50667
29.64819444,-82.34100278,2023-02-01T12:09:33.0,000093.01.JPG,Tree,10,,12:09 PM,,44958.50663
29.64819444,-82.34100278,2023-02-01T12:09:33.0,000093.01.JPG,Plant,1,,12:09 PM,,44958.50663
29.64819444,-82.34100278,2023-02-01T12:09:30.0,000092.01.JPG,Tree,7,,12:09 PM,,44958.5066
29.64819444,-82.34100278,2023-02-01T12:09:30.0,000092.01.JPG,Plant,1,,12:09 PM,,44958.5066
29.64819444,-82.34100278,2023-02-01T12:09:27.0,000091.01.JPG,Tree,8,,12:09 PM,,44958.50656
29.64819444,-82.34100278,2023-02-01T12:09:27.0,000091.01.JPG,Plant,1,,12:09 PM,,44958.50656
29.64819444,-82.34100278,2023-02-01T12:09:23.0,000090.01.JPG,Tree,9,,12:09 PM,,44958.50652
29.64819444,-82.34100278,2023-02-01T12:09:23.0,000090.01.JPG,Plant,1,,12:09 PM,,44958.50652
29.64819444,-82.34100278,2023-02-01T12:09:20.0,000089.01.JPG,Tree,11,,12:09 PM,,44958.50648
29.64819444,-82.34100278,2023-02-01T12:09:20.0,000089.01.JPG,Plant,1,,12:09 PM,,44958.50648
29.64819444,-82.34100278,2023-02-01T12:09:17.0,000088.01.JPG,Tree,8,,12:09 PM,,44958.50645
29.64819444,-82.34100278,2023-02-01T12:09:17.0,000088.01.JPG,Plant,1,,12:09 PM,,44958.50645
29.64819444,-82.34100278,2023-02-01T12:09:14.0,000087.01.JPG,Tree,10,,12:09 PM,,44958.50641
29.64819444,-82.34100278,2023-02-01T12:09:14.0,000087.01.JPG,Plant,1,,12:09 PM,,44958.50641
29.64819444,-82.34100278,2023-02-01T12:09:11.0,000086.01.JPG,Tree,10,,12:09 PM,,44958.50638
29.64819444,-82.34100278,2023-02-01T12:09:11.0,000086.01.JPG,Plant,1,,12:09 PM,,44958.50638
29.64819444,-82.34100278,2023-02-01T12:09:11.0,000086.01.JPG,Person,1,,12:09 PM,,44958.50638
29.64819444,-82.34100278,2023-02-01T12:09:08.0,000085.01.JPG,Tree,8,,12:09 PM,,44958.50634
29.64819444,-82.34100278,2023-02-01T12:09:08.0,000085.01.JPG,Plant,1,,12:09 PM,,44958.50634
29.64819444,-82.34100278,2023-02-01T12:09:05.0,000084.01.JPG,Tree,9,,12:09 PM,,44958.50631
29.64819444,-82.34100278,2023-02-01T12:09:05.0,000084.01.JPG,Plant,1,,12:09 PM,,44958.50631
